trade_date,gross_return,net_return,trading_cost,turnover,holdings_count,long_exposure,short_exposure,net_exposure,gross_exposure,holding_cells,valid_holding_cells,asset_return_coverage,nav_gross,nav_net,drawdown_net,drawdown_gross,is_win_day,is_loss_day
2024-05-31,-0.0033185488371237763,-0.0033927744536490466,7.42256165252702e-05,0.1484512330505404,100,0.999999999999996,0.0,0.999999999999996,0.999999999999996,100,100,1.0,1.0424441199247607,1.0336915026652516,-0.05690242626549136,-0.056132604414712683,0,1
2024-06-03,0.0029248495701793865,0.002856568779123507,6.828079105587975e-05,0.1365615821117595,100,0.9999999999999952,0.0,0.9999999999999952,0.9999999999999952,100,100,1.0,1.0454931121608588,1.0366443135390104,-0.0542084031806942,-0.05337193426842857,1,0
2024-06-04,0.008138293295328702,0.008071004799379281,6.728849594942028e-05,0.13457699189884056,100,0.9999999999999941,0.0,0.9999999999999941,0.9999999999999941,100,100,1.0,1.0540016417458697,1.045011074768833,-0.04657491466355301,-0.0456679974279155,1,0
2024-06-05,0.011657881870628894,0.011580437130342434,7.74447402864595e-05,0.154889480572919,100,0.9999999999999954,0.0,0.9999999999999954,0.9999999999999954,100,100,1.0,1.066289068376792,1.057112759820705,-0.03553383540432298,-0.0345425076765693,1,0
2024-06-06,0.01473265796744958,0.014656829765798976,7.582820165060494e-05,0.15165640330120989,100,0.9999999999999949,0.0,0.9999999999999949,0.9999999999999949,100,100,1.0,1.0819983405156177,1.0726066815846511,-0.021397819014971065,-0.02031875266005667,1,0
2024-06-07,-0.009767261962904231,-0.009839536682014744,7.227471911051227e-05,0.14454943822102453,100,0.9999999999999949,0.0,0.9999999999999949,0.9999999999999949,100,100,1.0,1.071430179280374,1.0620527287958248,-0.031026811071872884,-0.029887556042970775,0,1
2024-06-10,-0.006456740019525163,-0.006529300301465771,7.256028194060779e-05,0.14512056388121558,100,0.9999999999999954,0.0,0.9999999999999954,0.9999999999999954,100,100,1.0,1.0645122331636874,1.0551182675935256,-0.03735352800645364,-0.03615131988330744,0,1
2024-06-11,0.006092677904747162,0.006020281910009125,7.239599473803732e-05,0.14479198947607463,100,0.9999999999999954,0.0,0.9999999999999954,0.9999999999999954,100,100,1.0,1.070997963326017,1.0614703770128389,-0.0315581248653769,-0.03027890032644065,1,0
2024-06-12,-0.00481010324315345,-0.004881901535256142,7.179829210269143e-05,0.14359658420538288,100,0.9999999999999956,0.0,0.9999999999999956,0.9999999999999956,100,100,1.0,1.0658463525492117,1.056288383149671,-0.03628596274240292,-0.034943358932934876,0,1
2024-06-13,0.007313656706194643,0.007243740558098992,6.991614809565056e-05,0.1398322961913011,100,0.9999999999999954,0.0,0.9999999999999954,0.9999999999999954,100,100,1.0,1.0736415868733062,1.063939862151741,-0.029305068284310787,-0.027885265958137118,1,0
2024-06-14,0.0016341378392855112,0.001571943387289941,6.219445199557028e-05,0.12438890399114057,100,0.9999999999999948,0.0,0.9999999999999948,0.9999999999999948,100,100,1.0,1.0753960652162464,1.0656123153825245,-0.02777919080532454,-0.026296696487112303,1,0
2024-06-17,0.009135750941019843,0.009056202113435797,7.954882758404715e-05,0.1590976551680943,100,0.999999999999995,0.0,0.999999999999995,0.999999999999995,100,100,1.0,1.085220615831015,1.0752627158851948,-0.01897456265836961,-0.0174011856157702,1,0
2024-06-18,0.012818689988582373,0.012754823494045029,6.386649453734447e-05,0.12773298907468894,100,0.9999999999999953,0.0,0.9999999999999953,0.9999999999999953,100,100,1.0,1.0991317224745711,1.0889775020360382,-0.006461756361908599,-0.004805556031030167,1,0
2024-06-19,0.010280437978170572,0.01021347070165848,6.696727651209219e-05,0.1339345530241844,100,0.9999999999999953,0.0,0.9999999999999953,0.9999999999999953,100,100,1.0,1.1104312779773107,1.1000997418478486,0.0,0.0,1,0
2024-06-20,0.0004125394021683854,0.00034462379048584763,6.791561168253781e-05,0.1358312233650756,100,0.9999999999999956,0.0,0.9999999999999956,0.9999999999999956,100,100,1.0,1.1108893746328765,1.1004788623907968,0.0,0.0,1,0
2024-06-21,-0.00012233956407054798,-0.00018557706420328172,6.323750013273372e-05,0.12647500026546743,100,0.9999999999999948,0.0,0.9999999999999948,0.9999999999999948,100,100,1.0,1.1107534689110532,1.1002746387542965,-0.00018557706420330167,-0.0001223395640707059,0,1
2024-06-24,0.0015262083780632457,0.0014523434221996702,7.386495586357552e-05,0.14772991172715103,100,0.999999999999995,0.0,0.999999999999995,0.999999999999995,100,100,1.0,1.112448710161268,1.1018726153885043,0.0,0.0,1,0
2024-06-25,0.0,-7.012514573426817e-05,7.012514573426817e-05,0.14025029146853635,100,0.999999999999995,0.0,0.999999999999995,0.999999999999995,100,0,0.0,1.112448710161268,1.1017953464107697,-7.012514573423445e-05,0.0,0,1
