trade_date,symbol,weight
2024-02-13,STK046,9.887963590713549e-05
2024-02-13,STK047,0.0160309539424719
2024-02-13,STK048,0.023143507598844367
2024-02-13,STK049,0.004809383319450468
2024-02-13,STK050,0.011469096467090352
2024-02-13,STK051,0.007958880191827116
2024-02-13,STK052,0.003098414225362202
2024-02-13,STK053,0.007252282010082462
2024-02-13,STK054,0.007159451718257001
2024-02-13,STK055,0.02200410784618671
2024-02-13,STK056,0.01129423714805193
2024-02-13,STK057,0.005784054591042191
2024-02-13,STK058,0.004587970862333887
2024-02-13,STK059,0.010909532503885348
2024-02-13,STK060,0.0004930719745647335
2024-02-13,STK061,0.010273465321252685
2024-02-13,STK062,0.018314502198226796
2024-02-13,STK063,0.013363043970538266
2024-02-13,STK064,0.0015449177227217577
2024-02-13,STK065,0.0019810542763409734
2024-02-13,STK066,0.0223044973592878
2024-02-13,STK067,0.007034085737969097
2024-02-13,STK068,0.005527796831302888
2024-02-13,STK069,0.029855409059477315
2024-02-13,STK070,0.007232332796174917
2024-02-13,STK071,0.0016484863399414764
2024-02-13,STK072,0.004518859280830094
2024-02-13,STK073,0.0006884374307647965
2024-02-13,STK074,9.887963590713549e-05
2024-02-13,STK075,0.014628889806612772
2024-02-13,STK076,0.008159521881943332
2024-02-13,STK077,0.0011542810292846332
2024-02-13,STK078,0.023716495261951916
2024-02-13,STK079,0.024383018669109743
2024-02-13,STK080,0.003595358483256655
2024-02-13,STK081,0.013711649728061798
2024-02-13,STK082,0.017514591760577753
2024-02-13,STK083,9.887963590713549e-05
2024-02-13,STK084,0.009333282185107606
2024-02-13,STK085,9.887963590713549e-05
2024-02-13,STK086,0.010450290966149984
2024-02-13,STK087,0.009971970246320617
2024-02-13,STK088,0.01128881330427369
2024-02-13,STK089,0.0016224861035539057
2024-02-13,STK090,0.01975752880155312
2024-02-13,STK091,0.00950115427534411
2024-02-13,STK092,0.0017810738179600408
2024-02-13,STK093,0.004783360424766036
2024-02-13,STK094,0.015283099277220503
2024-02-13,STK095,0.021386282769945565
2024-02-13,STK096,0.003027580276249897
2024-02-13,STK097,0.006755495520067981
2024-02-13,STK098,0.008127181950717183
2024-02-13,STK099,0.010955492708087907
2024-02-13,STK100,0.00831581125744159
2024-02-14,STK001,0.02910769013084577
2024-02-14,STK002,0.012417270271627274
2024-02-14,STK003,0.009842427643453219
2024-02-14,STK004,0.004819228276114502
2024-02-14,STK005,0.02018641636176607
2024-02-14,STK006,0.0045583606813085435
2024-02-14,STK007,0.007793376624141539
2024-02-14,STK008,0.01019372918130491
2024-02-14,STK009,0.004245795030058083
2024-02-14,STK010,0.023363108737504964
2024-02-14,STK011,0.018384847587951118
2024-02-14,STK012,0.00038285072687678213
2024-02-14,STK013,0.014232347389078378
2024-02-14,STK014,0.010772371114834886
2024-02-14,STK015,0.009448203418455377
2024-02-14,STK016,0.027287877516998217
2024-02-14,STK017,0.02244812871060283
2024-02-14,STK018,0.0036991357047597906
2024-02-14,STK019,0.00036284945583818935
2024-02-14,STK020,0.01035696100048708
2024-02-14,STK021,0.004181615926864968
2024-02-14,STK022,0.0016897480175710874
2024-02-14,STK023,0.0032479529049559445
2024-02-14,STK024,0.024357438404861043
2024-02-14,STK025,0.026324345494247243
2024-02-14,STK026,0.015597884626710726
2024-02-14,STK027,0.0014469549723844376
2024-02-14,STK028,0.012662569370506116
2024-02-14,STK029,0.0005600814204442448
2024-02-14,STK030,0.006333810863503527
2024-02-14,STK031,0.00010200471863418823
2024-02-14,STK032,0.010931753091108696
2024-02-14,STK033,0.0035004877882979053
2024-02-14,STK034,0.013006040571693817
2024-02-14,STK035,0.004593210604428154
2024-02-14,STK036,0.008770547563312732
2024-02-14,STK037,0.018451854305509722
2024-02-14,STK038,0.011905465823029397
2024-02-14,STK039,0.012937997299821409
2024-02-14,STK040,0.029570478723716726
2024-02-14,STK041,0.005255953701766078
2024-02-14,STK042,0.002722005600802164
2024-02-14,STK043,0.009607903271856396
2024-02-14,STK044,0.00431844004538873
2024-02-14,STK045,0.024303226113335994
2024-02-14,STK046,0.00046316453266802824
2024-02-14,STK047,0.01745256164701626
2024-02-14,STK048,0.021736603413132997
2024-02-14,STK049,0.005038287950502011
2024-02-14,STK050,0.012556517820875933
2024-02-14,STK051,0.009802880011628625
2024-02-14,STK052,0.0015167876150265396
2024-02-14,STK053,0.0066935172763870725
2024-02-14,STK054,0.0017869353470781149
2024-02-14,STK055,0.02117738723357369
2024-02-14,STK056,0.010450798952646553
2024-02-14,STK057,0.0038199599936524892
2024-02-14,STK058,0.005017811184879911
2024-02-14,STK059,0.011014103973800645
2024-02-14,STK060,0.00010200471863418823
2024-02-14,STK061,0.01091907599036572
2024-02-14,STK062,0.01678778760130422
2024-02-14,STK063,0.014621786715629616
2024-02-14,STK064,0.00010200471863418823
2024-02-14,STK065,0.002081985010972853
2024-02-14,STK066,0.0221739598602997
2024-02-14,STK067,0.007793455815339951
2024-02-14,STK068,0.005893007818865581
2024-02-14,STK069,0.02993336701063401
2024-02-14,STK070,0.004243180216634813
2024-02-14,STK071,0.00010200471863418823
2024-02-14,STK072,0.003418265236160055
2024-02-14,STK073,0.00068534691961284
2024-02-14,STK074,0.00010200471863418823
2024-02-14,STK075,0.016197649227850722
2024-02-14,STK076,0.007753460311551972
2024-02-14,STK077,0.00010200471863418823
2024-02-14,STK078,0.02362460157945578
2024-02-14,STK079,0.025332604969031655
2024-02-14,STK080,0.00433023079138135
2024-02-14,STK081,0.017818600422160668
2024-02-14,STK082,0.016501071864927462
2024-02-14,STK083,0.00010200471863418823
2024-02-14,STK084,0.010389721298225936
2024-02-14,STK085,0.00010200471863418823
2024-02-14,STK086,0.00963848163398045
2024-02-14,STK087,0.007011249344744482
2024-02-14,STK088,0.010472971538866734
2024-02-14,STK089,0.00010200471863418823
2024-02-14,STK090,0.01663117108909415
2024-02-14,STK091,0.008068365758209205
2024-02-14,STK092,0.00010200471863418823
2024-02-14,STK093,0.0060702329884423445
2024-02-14,STK094,0.016815766491287472
2024-02-14,STK095,0.01997101851353551
2024-02-14,STK096,0.00255738377738986
2024-02-14,STK097,0.0030999337995338528
2024-02-14,STK098,0.007281608931157106
2024-02-14,STK099,0.011989080242299605
2024-02-14,STK100,0.010165471021718794
2024-02-15,STK001,0.026563168548284354
2024-02-15,STK002,0.013934284695335595
2024-02-15,STK003,0.006535855254629341
2024-02-15,STK004,0.0022300765467165914
2024-02-15,STK005,0.020732797212143217
2024-02-15,STK006,0.007581392815863253
2024-02-15,STK007,0.008425490034604475
2024-02-15,STK008,0.009704444189852099
2024-02-15,STK009,9.595967147091741e-05
2024-02-15,STK010,0.018537695288597836
2024-02-15,STK011,0.017890401278741398
2024-02-15,STK012,9.595967147091741e-05
2024-02-15,STK013,0.011535002181553315
2024-02-15,STK014,0.01046290162996542
2024-02-15,STK015,0.009287424324294705
2024-02-15,STK016,0.027997874346238738
2024-02-15,STK017,0.021803316766064687
2024-02-15,STK018,0.005907204869992753
2024-02-15,STK019,0.00036353123474099677
2024-02-15,STK020,0.009717155586222204
2024-02-15,STK021,0.006055285860290651
2024-02-15,STK022,9.595967147091741e-05
2024-02-15,STK023,0.008518193996877463
2024-02-15,STK024,0.024093509558473423
2024-02-15,STK025,0.025991640452925267
2024-02-15,STK026,0.015975439587266584
2024-02-15,STK027,0.004991081227410215
2024-02-15,STK028,0.013671934984962091
2024-02-15,STK029,9.595967147091741e-05
2024-02-15,STK030,0.008771435237036296
2024-02-15,STK031,9.595967147091741e-05
2024-02-15,STK032,0.010695725663961837
2024-02-15,STK033,0.0009039207635741591
2024-02-15,STK034,0.01349043725970167
2024-02-15,STK035,0.0031575165483869088
2024-02-15,STK036,0.008608433539019739
2024-02-15,STK037,0.017161097827466755
2024-02-15,STK038,0.015118917811499016
2024-02-15,STK039,0.016219600647261048
2024-02-15,STK040,0.02846500200631365
2024-02-15,STK041,0.00516638150816658
2024-02-15,STK042,0.0018953183446692417
2024-02-15,STK043,0.011342352422464423
2024-02-15,STK044,0.0035127000262746093
2024-02-15,STK045,0.02251266820612237
2024-02-15,STK046,0.002322560157939535
2024-02-15,STK047,0.01571432073294258
2024-02-15,STK048,0.02078591401013756
2024-02-15,STK049,0.001799883303316257
2024-02-15,STK050,0.013400670732519963
2024-02-15,STK051,0.013131710530900202
2024-02-15,STK052,0.0028396754088981903
2024-02-15,STK053,0.009228552545756132
2024-02-15,STK054,9.595967147091741e-05
2024-02-15,STK055,0.02077530322474185
2024-02-15,STK056,0.00821844601130527
2024-02-15,STK057,0.0032284949217018075
2024-02-15,STK058,0.006297098321498074
2024-02-15,STK059,0.010764511440371558
2024-02-15,STK060,9.595967147091741e-05
2024-02-15,STK061,0.007954114229172823
2024-02-15,STK062,0.01345878508718023
2024-02-15,STK063,0.014974211076979115
2024-02-15,STK064,0.004058896224730911
2024-02-15,STK065,0.004612686886345362
2024-02-15,STK066,0.017639296697561126
2024-02-15,STK067,0.01020589419967937
2024-02-15,STK068,0.007452044470377999
2024-02-15,STK069,0.025758231141649046
2024-02-15,STK070,0.0034898392452219216
2024-02-15,STK071,0.002200402806809502
2024-02-15,STK072,0.004336544468141481
2024-02-15,STK073,9.595967147091741e-05
2024-02-15,STK074,0.0012700157253590538
2024-02-15,STK075,0.011440933885681476
2024-02-15,STK076,0.007012556186951301
2024-02-15,STK077,0.0022818425476809046
2024-02-15,STK078,0.022705392119622712
2024-02-15,STK079,0.02335152683573102
2024-02-15,STK080,0.005862102728059766
2024-02-15,STK081,0.018969407704648656
2024-02-15,STK082,0.018348593921591858
2024-02-15,STK083,0.0017759156366221895
2024-02-15,STK084,0.012045309823784335
2024-02-15,STK085,0.001504476680684797
2024-02-15,STK086,0.009758656149459016
2024-02-15,STK087,0.006899756921444175
2024-02-15,STK088,0.009594481787981824
2024-02-15,STK089,9.595967147091741e-05
2024-02-15,STK090,0.014125789568086237
2024-02-15,STK091,0.007201136933918674
2024-02-15,STK092,0.0005612767911140533
2024-02-15,STK093,0.008590173704341487
2024-02-15,STK094,0.016056137315249488
2024-02-15,STK095,0.021089988859014277
2024-02-15,STK096,0.004525472587126725
2024-02-15,STK097,0.002530495116464367
2024-02-15,STK098,0.008128733554336406
2024-02-15,STK099,0.011037304595337898
2024-02-15,STK100,0.012292187116626233
2024-02-16,STK001,0.026820188737176134
2024-02-16,STK002,0.011132163072708198
2024-02-16,STK003,0.006608876292518374
2024-02-16,STK004,0.005324850126378599
2024-02-16,STK005,0.01962777347909612
2024-02-16,STK006,0.008167816487318024
2024-02-16,STK007,0.009170314621047664
2024-02-16,STK008,0.007353017628380009
2024-02-16,STK009,0.0010766437774842243
2024-02-16,STK010,0.01517588790344015
2024-02-16,STK011,0.016032604518717516
2024-02-16,STK012,0.002165480727217407
2024-02-16,STK013,0.011802018548981236
2024-02-16,STK014,0.00949473923178411
2024-02-16,STK015,0.009809241282619386
2024-02-16,STK016,0.026861461908607213
2024-02-16,STK017,0.021032758447924405
2024-02-16,STK018,0.00695761992162711
2024-02-16,STK019,9.635469098206247e-05
2024-02-16,STK020,0.009440667275201613
2024-02-16,STK021,0.005232781870866568
2024-02-16,STK022,9.635469098206247e-05
2024-02-16,STK023,0.0064338749038226365
2024-02-16,STK024,0.026237307633859022
2024-02-16,STK025,0.025785562761393984
2024-02-16,STK026,0.012842406611956717
2024-02-16,STK027,0.0018407334955800171
2024-02-16,STK028,0.012957400347338745
2024-02-16,STK029,0.0031010145643047523
2024-02-16,STK030,0.008091788869988865
2024-02-16,STK031,0.002611172406551957
2024-02-16,STK032,0.010984037025185791
2024-02-16,STK033,0.0017791139032825112
2024-02-16,STK034,0.010424610395465663
2024-02-16,STK035,0.004849109941181656
2024-02-16,STK036,0.007649184075888871
2024-02-16,STK037,0.018198782913917612
2024-02-16,STK038,0.012998804596679013
2024-02-16,STK039,0.015969536785550853
2024-02-16,STK040,0.02810570743825007
2024-02-16,STK041,0.00468121428475613
2024-02-16,STK042,0.0026058246754942977
2024-02-16,STK043,0.010415516469588082
2024-02-16,STK044,0.002133852216780002
2024-02-16,STK045,0.02478592898634521
2024-02-16,STK046,0.0042593262489152494
2024-02-16,STK047,0.013675227434391738
2024-02-16,STK048,0.021123648720386915
2024-02-16,STK049,0.00030306016407528414
2024-02-16,STK050,0.010629176418817736
2024-02-16,STK051,0.014645266887914584
2024-02-16,STK052,9.635469098206247e-05
2024-02-16,STK053,0.010678281590331877
2024-02-16,STK054,9.635469098206247e-05
2024-02-16,STK055,0.01961030907142388
2024-02-16,STK056,0.008708487300647338
2024-02-16,STK057,0.0042308309437543165
2024-02-16,STK058,0.004475108799546406
2024-02-16,STK059,0.011755236318919275
2024-02-16,STK060,0.0003109373080710161
2024-02-16,STK061,0.005243626757412968
2024-02-16,STK062,0.012640806713271151
2024-02-16,STK063,0.01709020906430875
2024-02-16,STK064,0.007141892388364018
2024-02-16,STK065,0.0058269379744950575
2024-02-16,STK066,0.0147023862450447
2024-02-16,STK067,0.010779303347653374
2024-02-16,STK068,0.008820083210480013
2024-02-16,STK069,0.026217771388499143
2024-02-16,STK070,0.004875304378935704
2024-02-16,STK071,0.002820233359783691
2024-02-16,STK072,0.004038918650951339
2024-02-16,STK073,9.635469098206247e-05
2024-02-16,STK074,9.635469098206247e-05
2024-02-16,STK075,0.011678398040535791
2024-02-16,STK076,0.007115468129009241
2024-02-16,STK077,0.0032731632962041206
2024-02-16,STK078,0.01930013822828316
2024-02-16,STK079,0.023743299197706524
2024-02-16,STK080,0.009607712122690987
2024-02-16,STK081,0.01842909493711392
2024-02-16,STK082,0.017560896117174204
2024-02-16,STK083,0.002306654554436777
2024-02-16,STK084,0.015522725178286784
2024-02-16,STK085,9.635469098206247e-05
2024-02-16,STK086,0.009794521802264915
2024-02-16,STK087,0.005107224583830959
2024-02-16,STK088,0.008190603861285171
2024-02-16,STK089,9.635469098206247e-05
2024-02-16,STK090,0.016207279179078413
2024-02-16,STK091,0.010409311095691752
2024-02-16,STK092,0.0014044284748628828
2024-02-16,STK093,0.007551301964392562
2024-02-16,STK094,0.020274583157642884
2024-02-16,STK095,0.01949725599472457
2024-02-16,STK096,0.0032598726360661
2024-02-16,STK097,9.635469098206247e-05
2024-02-16,STK098,0.010522815531780865
2024-02-16,STK099,0.012500860832540412
2024-02-16,STK100,0.0165034370169065
2024-02-19,STK001,0.023892868466733393
2024-02-19,STK002,0.013961860638716394
2024-02-19,STK003,0.00670752201292213
2024-02-19,STK004,0.006894266351862028
2024-02-19,STK005,0.016231490355560745
2024-02-19,STK006,0.011035496417154119
2024-02-19,STK007,0.01067708860346963
2024-02-19,STK008,0.0072303278315717775
2024-02-19,STK009,0.00235227150477962
2024-02-19,STK010,0.013560742497981126
2024-02-19,STK011,0.014781990762443808
2024-02-19,STK012,0.0012309524960343022
2024-02-19,STK013,0.008046627334145552
2024-02-19,STK014,0.011149067707770056
2024-02-19,STK015,0.012117231798151953
2024-02-19,STK016,0.02530175681079144
2024-02-19,STK017,0.021595150018297368
2024-02-19,STK018,0.006386903340699596
2024-02-19,STK019,0.0007482590938234224
2024-02-19,STK020,0.008135028703058513
2024-02-19,STK021,0.0034445554513898324
2024-02-19,STK022,0.0021869328679987353
2024-02-19,STK023,0.006267240700326004
2024-02-19,STK024,0.03009476445037458
2024-02-19,STK025,0.025718579190277768
2024-02-19,STK026,0.01092246824223823
2024-02-19,STK027,0.004268128240611476
2024-02-19,STK028,0.014131305093933655
2024-02-19,STK029,0.004526668841223449
2024-02-19,STK030,0.010408398137810625
2024-02-19,STK031,0.0012975276649658109
2024-02-19,STK032,0.010663356107638003
2024-02-19,STK033,0.0014273563995824867
2024-02-19,STK034,0.007794744953453984
2024-02-19,STK035,0.004295274171711186
2024-02-19,STK036,0.010258282484441895
2024-02-19,STK037,0.018558290700227673
2024-02-19,STK038,0.010243115556205653
2024-02-19,STK039,0.012778557218160359
2024-02-19,STK040,0.031241382824503037
2024-02-19,STK041,0.004472818993361021
2024-02-19,STK042,0.0013029186549705907
2024-02-19,STK043,0.009806675003233605
2024-02-19,STK044,9.938325073823629e-05
2024-02-19,STK045,0.02746169839366627
2024-02-19,STK046,0.003451799312728702
2024-02-19,STK047,0.01630882174796712
2024-02-19,STK048,0.021096035078605916
2024-02-19,STK049,0.0031426217360878755
2024-02-19,STK050,0.011073843726953615
2024-02-19,STK051,0.016250883025939453
2024-02-19,STK052,0.0015250765142071415
2024-02-19,STK053,0.0118513172138589
2024-02-19,STK054,0.0007873376118632856
2024-02-19,STK055,0.01902653341291043
2024-02-19,STK056,0.012462020294015847
2024-02-19,STK057,0.0024020504092709216
2024-02-19,STK058,0.004456070749043699
2024-02-19,STK059,0.011712324119068054
2024-02-19,STK060,0.0011089370104554182
2024-02-19,STK061,0.00435763897505404
2024-02-19,STK062,0.013188454851332946
2024-02-19,STK063,0.016649202826460385
2024-02-19,STK064,0.003953453145852528
2024-02-19,STK065,0.005809987122757682
2024-02-19,STK066,0.012424154177489816
2024-02-19,STK067,0.0072654441717077255
2024-02-19,STK068,0.009037743723381396
2024-02-19,STK069,0.027025822127228465
2024-02-19,STK070,0.005892135246806229
2024-02-19,STK071,0.003930184963099632
2024-02-19,STK072,0.0001726690651462939
2024-02-19,STK073,9.938325073823629e-05
2024-02-19,STK074,0.004018459939979504
2024-02-19,STK075,0.009524871391274687
2024-02-19,STK076,0.008285730879025753
2024-02-19,STK077,0.0018875742078275715
2024-02-19,STK078,0.01933946748471346
2024-02-19,STK079,0.022338165351874353
2024-02-19,STK080,0.010664612336489965
2024-02-19,STK081,0.01858729475805527
2024-02-19,STK082,0.016561539520463
2024-02-19,STK083,0.0002050378977301867
2024-02-19,STK084,0.015959234289556656
2024-02-19,STK085,9.938325073823629e-05
2024-02-19,STK086,0.010583803273254918
2024-02-19,STK087,0.010296297979413727
2024-02-19,STK088,0.010823774147313303
2024-02-19,STK089,0.0015235953873464518
2024-02-19,STK090,0.01593716227366084
2024-02-19,STK091,0.006491520977376272
2024-02-19,STK092,9.938325073823629e-05
2024-02-19,STK093,0.010054491846539108
2024-02-19,STK094,0.0185797692850307
2024-02-19,STK095,0.01798712788029142
2024-02-19,STK096,0.0029105097404524606
2024-02-19,STK097,9.938325073823629e-05
2024-02-19,STK098,0.00801951084979637
2024-02-19,STK099,0.012323436317021291
2024-02-19,STK100,0.01462959028425521
2024-02-20,STK001,0.022288568407193884
2024-02-20,STK002,0.0123318328936117
2024-02-20,STK003,0.007709949871022506
2024-02-20,STK004,0.006394935849240833
2024-02-20,STK005,0.015787743490948417
2024-02-20,STK006,0.012162670451628168
2024-02-20,STK007,0.010336310041505332
2024-02-20,STK008,0.006637411086449238
2024-02-20,STK009,0.0032752062252907484
2024-02-20,STK010,0.014815866442385302
2024-02-20,STK011,0.014408804937569594
2024-02-20,STK012,0.0013845730366133682
2024-02-20,STK013,0.006447678436054227
2024-02-20,STK014,0.009376268538723066
2024-02-20,STK015,0.01358102870405801
2024-02-20,STK016,0.026048751726095977
2024-02-20,STK017,0.022382966180576114
2024-02-20,STK018,0.0069107036961088995
2024-02-20,STK019,0.0008360793711505455
2024-02-20,STK020,0.009475873026226536
2024-02-20,STK021,0.005285778084867005
2024-02-20,STK022,0.003987515548260936
2024-02-20,STK023,0.006032593359590602
2024-02-20,STK024,0.032689433550718024
2024-02-20,STK025,0.02603269939825163
2024-02-20,STK026,0.01212073291363017
2024-02-20,STK027,0.004805941256203555
2024-02-20,STK028,0.01454552968583045
2024-02-20,STK029,0.003038497325695913
2024-02-20,STK030,0.011746664038089253
2024-02-20,STK031,0.006949992595319528
2024-02-20,STK032,0.009859681138125962
2024-02-20,STK033,0.0015607842215534904
2024-02-20,STK034,0.0068646785514967605
2024-02-20,STK035,0.003301126195175091
2024-02-20,STK036,0.013274365529160727
2024-02-20,STK037,0.017118446228294282
2024-02-20,STK038,0.009244245731690753
2024-02-20,STK039,0.009551179024686331
2024-02-20,STK040,0.029563987504114788
2024-02-20,STK041,0.0010502580659344023
2024-02-20,STK042,0.0025525262897654493
2024-02-20,STK043,0.015322021215850608
2024-02-20,STK044,9.945444727905934e-05
2024-02-20,STK045,0.023996550571392477
2024-02-20,STK046,0.005223147311200659
2024-02-20,STK047,0.01477393012709269
2024-02-20,STK048,0.023565461701262877
2024-02-20,STK049,0.002564496216406008
2024-02-20,STK050,0.009756692468389184
2024-02-20,STK051,0.015808252484498162
2024-02-20,STK052,0.003024041796183945
2024-02-20,STK053,0.011334302167698205
2024-02-20,STK054,9.945444727905934e-05
2024-02-20,STK055,0.018527239898658152
2024-02-20,STK056,0.009864200315346836
2024-02-20,STK057,0.0031786771290741194
2024-02-20,STK058,0.0008778024172324121
2024-02-20,STK059,0.010765030140777202
2024-02-20,STK060,0.002613371898744453
2024-02-20,STK061,0.004936655746615688
2024-02-20,STK062,0.014290705003117849
2024-02-20,STK063,0.016428991018862825
2024-02-20,STK064,0.006258614172378317
2024-02-20,STK065,0.007617599530205771
2024-02-20,STK066,0.013243788006040197
2024-02-20,STK067,0.009070778395515426
2024-02-20,STK068,0.010481097263154741
2024-02-20,STK069,0.026004250002872216
2024-02-20,STK070,0.0031868560734219543
2024-02-20,STK071,0.004744881389750011
2024-02-20,STK072,0.001257947116710893
2024-02-20,STK073,0.002267886845749301
2024-02-20,STK074,0.00213411082473196
2024-02-20,STK075,0.007669936196293838
2024-02-20,STK076,0.009155310384548037
2024-02-20,STK077,0.0017357190245590197
2024-02-20,STK078,0.015483012920046765
2024-02-20,STK079,0.022962422384909698
2024-02-20,STK080,0.0069217973109646615
2024-02-20,STK081,0.016605691907683916
2024-02-20,STK082,0.01915980206768349
2024-02-20,STK083,0.003833765989243347
2024-02-20,STK084,0.013454119608495733
2024-02-20,STK085,9.945444727905934e-05
2024-02-20,STK086,0.010610843036007301
2024-02-20,STK087,0.013783145036854915
2024-02-20,STK088,0.009784364577206415
2024-02-20,STK089,0.0005667186327148793
2024-02-20,STK090,0.01893076953931368
2024-02-20,STK091,0.005710617347458135
2024-02-20,STK092,0.0015353644984946967
2024-02-20,STK093,0.007061470549745411
2024-02-20,STK094,0.01813780968975614
2024-02-20,STK095,0.014587912889484876
2024-02-20,STK096,0.000795279708878232
2024-02-20,STK097,0.001768087201359793
2024-02-20,STK098,0.007876493928413686
2024-02-20,STK099,0.01162147577387497
2024-02-20,STK100,0.01306044855632847
2024-02-21,STK001,0.022060803110273256
2024-02-21,STK002,0.013060483688953045
2024-02-21,STK003,0.009770358591337985
2024-02-21,STK004,0.001155830833158151
2024-02-21,STK005,0.014262278887133955
2024-02-21,STK006,0.012602857612499789
2024-02-21,STK007,0.010237683788347848
2024-02-21,STK008,0.007516926835655766
2024-02-21,STK009,0.0038475305929126223
2024-02-21,STK010,0.014344989089401945
2024-02-21,STK011,0.013485638471797772
2024-02-21,STK012,0.0009023042921551532
2024-02-21,STK013,0.008830643070307898
2024-02-21,STK014,0.007989591292053339
2024-02-21,STK015,0.013586935733547722
2024-02-21,STK016,0.026673634854341294
2024-02-21,STK017,0.025752954627953836
2024-02-21,STK018,0.0063717653703249475
2024-02-21,STK019,0.0027806087585887994
2024-02-21,STK020,0.012056538179849224
2024-02-21,STK021,0.005208689259744392
2024-02-21,STK022,0.003600934353152313
2024-02-21,STK023,0.005427019136492408
2024-02-21,STK024,0.032492310305993616
2024-02-21,STK025,0.028012336345438104
2024-02-21,STK026,0.012705743471709122
2024-02-21,STK027,0.005328096229535226
2024-02-21,STK028,0.012415261425135543
2024-02-21,STK029,0.0011143035421254572
2024-02-21,STK030,0.016190278316110557
2024-02-21,STK031,0.0066587977867841415
2024-02-21,STK032,0.008391364903259823
2024-02-21,STK033,0.004466215166408242
2024-02-21,STK034,0.007500903811394654
2024-02-21,STK035,0.004501005409412942
2024-02-21,STK036,0.013125323483883867
2024-02-21,STK037,0.016642195195674777
2024-02-21,STK038,0.008992115966314985
2024-02-21,STK039,0.006852029796883425
2024-02-21,STK040,0.029675388122505093
2024-02-21,STK041,0.001658377181497237
2024-02-21,STK042,0.006314577372796074
2024-02-21,STK043,0.015645466235981995
2024-02-21,STK044,0.00010097745385971403
2024-02-21,STK045,0.024041297587100892
2024-02-21,STK046,0.010806764210181336
2024-02-21,STK047,0.01666800760772773
2024-02-21,STK048,0.02215817319804562
2024-02-21,STK049,0.0037833315993972476
2024-02-21,STK050,0.008353527108000039
2024-02-21,STK051,0.013228690131761695
2024-02-21,STK052,0.0023500513833979806
2024-02-21,STK053,0.011629931877611742
2024-02-21,STK054,0.00010097745385971403
2024-02-21,STK055,0.016387551535389525
2024-02-21,STK056,0.009981491499146325
2024-02-21,STK057,0.0023854214704561506
2024-02-21,STK058,0.0016837232691493018
2024-02-21,STK059,0.008417171043874482
2024-02-21,STK060,0.00408110416513998
2024-02-21,STK061,0.002594249686663526
2024-02-21,STK062,0.0177479725943047
2024-02-21,STK063,0.0131245187657841
2024-02-21,STK064,0.004113322269633347
2024-02-21,STK065,0.00853495887094209
2024-02-21,STK066,0.016734240650375674
2024-02-21,STK067,0.009795685941913395
2024-02-21,STK068,0.011720264346189668
2024-02-21,STK069,0.026293846181805646
2024-02-21,STK070,0.0011451440702731732
2024-02-21,STK071,0.0038014019671486076
2024-02-21,STK072,0.00010097745385971403
2024-02-21,STK073,0.00010097745385971403
2024-02-21,STK074,0.0029663224326348706
2024-02-21,STK075,0.005476593226431439
2024-02-21,STK076,0.0098901543186625
2024-02-21,STK077,0.00010097745385971403
2024-02-21,STK078,0.016232912282206628
2024-02-21,STK079,0.022199951037604755
2024-02-21,STK080,0.009830183788893566
2024-02-21,STK081,0.017421771081004844
2024-02-21,STK082,0.021842804493666428
2024-02-21,STK083,0.002345173654036224
2024-02-21,STK084,0.013699011650880229
2024-02-21,STK085,0.00010097745385971403
2024-02-21,STK086,0.009879263044503745
2024-02-21,STK087,0.013388536578834995
2024-02-21,STK088,0.008414095926652217
2024-02-21,STK089,0.00010097745385971403
2024-02-21,STK090,0.016261141470268425
2024-02-21,STK091,0.0010411998491904322
2024-02-21,STK092,0.00010097745385971403
2024-02-21,STK093,0.008397747886155132
2024-02-21,STK094,0.015086852175412408
2024-02-21,STK095,0.011967511775435593
2024-02-21,STK096,0.004419860757970174
2024-02-21,STK097,0.0004999344278437477
2024-02-21,STK098,0.008601851193872858
2024-02-21,STK099,0.013032261337863579
2024-02-21,STK100,0.01452611244885515
2024-02-22,STK001,0.019217049658566916
2024-02-22,STK002,0.012731445592927163
2024-02-22,STK003,0.0066029241398248015
2024-02-22,STK004,0.0061123587794826885
2024-02-22,STK005,0.011189491643279488
2024-02-22,STK006,0.010618168441608107
2024-02-22,STK007,0.008242642068534272
2024-02-22,STK008,0.004571390433592029
2024-02-22,STK009,0.006621937243116047
2024-02-22,STK010,0.0193925948677458
2024-02-22,STK011,0.012666543073649198
2024-02-22,STK012,0.00010105633763476053
2024-02-22,STK013,0.0044028145071896944
2024-02-22,STK014,0.007580613690163683
2024-02-22,STK015,0.013091045028732576
2024-02-22,STK016,0.025639046472953054
2024-02-22,STK017,0.026472420227947765
2024-02-22,STK018,0.007237767736821352
2024-02-22,STK019,0.0034629735913474383
2024-02-22,STK020,0.011544967494164384
2024-02-22,STK021,0.003037193253567216
2024-02-22,STK022,0.004984705464734762
2024-02-22,STK023,0.005509638676020479
2024-02-22,STK024,0.03463102196756041
2024-02-22,STK025,0.029905084026319362
2024-02-22,STK026,0.009966397668058494
2024-02-22,STK027,0.002485634042421921
2024-02-22,STK028,0.011019364944626105
2024-02-22,STK029,0.00010105633763476053
2024-02-22,STK030,0.017887761888581974
2024-02-22,STK031,0.007439178558448409
2024-02-22,STK032,0.010701596224776901
2024-02-22,STK033,0.005314743591820582
2024-02-22,STK034,0.008001845933164537
2024-02-22,STK035,0.006973357178553929
